title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
2010,It's Mine,Thriller,LuckS,Released,8,1300000,9.72,102500000,10700000,COMPLETED,True,"There’s nothing that Yohan Do doesn’t know about his crush, Dajeong. Where she sits in class, works after school... and even where she lives. But unable to approach her, he watches her every move from afar and will do anything to protect her. Anything."
2739,So I Married the Anti-Fan,Romance,"Jaerim, Eunjeong Kim",Released,7,815602,9.43,39700000,3700000,COMPLETED,True,"Now a major (K-Drama) adaptation.
How far would you go to take down the person you hate most? With no house, no job, and nothing left to lose, Geunyeong Lee is willing to risk it all to bring down the country’s national treasure, Korean superstar Who Joon. But once the two really get to know each other, bringing him down suddenly becomes a lot harder. Will she be able to ruin him once and for all after she learns the truth about the man behind the popstar?"
632,Siren's Lament,Romance,instantmiso,Released,26,3200000,9.74,447900000,24100000,COMPLETED,True,"Content with her ordinary life, Lyra is somewhat of a wallflower. However, her comfortable lifestyle suddenly goes astray when she accidentally plunges into the world of sirens. Entangled in a curse, Lyra will learn that her world may be a lot bigger than she had ever imagined."
7166,Socializing 101,Romance,Relseiyy,Released,15,36488,9.23,405267,52494,COMPLETED,True,"Mihai has always been considered intimidating, and the more others avoided him the more socially awkward and anxious he became. Content with two friends, his grandmother, and his beloved cat Muffins, he never felt the need to change... until university started and the charming Adilene moves in next door. Will Mihai resist opening up his life to his polar opposite? Or will he realize that all change might not be so bad?

This series contains themes regarding anxiety and depression that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
4209,Twilight Poem,Fantasy,"Kim Suji, MIDNIGHT STUDIO",Released,7,459281,9.18,25200000,2500000,COMPLETED,True,"Soru is a princess born from illegitimacy, and able to see ghosts although she is completely blind. Jahyeon is a heroic general who possesses the sun’s aura which can chase away spirits. Yato is the deadliest and most beautiful ghost, but his heart can’t feel anything. Soru and Jahyeon become bound to one another in an undesired marriage, but they both need each other –- she needs his aura, he needs her divine blood. As Soru’s unconditional sacrifice and love toward Jahyeon slowly melts his frozen heart, the same happens to Yato’s emotionless heart. All three have something that they need and want from one another. Could they become the salvation they need for one another?"
707,Miss Abbott and the Doctor,Romance,Maripaz Villar,Released,20,787084,9.81,103100000,9100000,COMPLETED,True,"Doctor Andreas Marino loves his quiet life, filled with work and simple amusements, and when the strange Miss Abbott arrives in his town he decides he doesn't like her at all. Unfortunatelly she's funny and quirky, has an uncommon past and seems to enjoy getting him in trouble. Welcome to a sketchy Victorian rom-com!"
5843,My Office Rebound Marriage,Romance,"MIMIK, Lee Dalli",Released,7,145618,8.13,5000000,380262,COMPLETED,True,"Once the poster couple for office romance, Dawon and Taehyeon seemed unstoppable on their march to the altar. But when Taehyeon cheats on his fiancé with another coworker at K&C, Yujeong, their fairytale begins to unravel. Just when Dawon thinks all is lost, hope emerges from the most unexpected place, the office (again), and with the most unexpected person--her boss, Junhu, known as K&C’s most eligible bachelor and the quintessential dreamboat! Could this twist of fate turn Dawon’s heartbreak into a fresh start?"
4785,ZOMGAN,Action,"ongoo, dai",Released,13,460325,9.66,17800000,1800000,COMPLETED,True,"The world has already fallen. Remaining human survivors are oppressed under the iron rule of “zomgans” – half-human, half-zombie hybrids who evolved from a viral outbreak that wiped out human civilization. The only thing that stands between zomgans and total domination over humanity is the Eradication Front, a ragtag band of resistance fighters that includes “transcenders”, humans who possess special powers. The struggle against the undead looks hopeless, until one day they come across Mirae On, a boy who can’t die…"
4114,The Hidden Saintess,Romance,"Studio wooridle, yeonseulA",Released,3,173913,7.51,3700000,401759,COMPLETED,True,"The Saintess of the Helenare Empire was blessed by the Sky God Gaius with holy blood that heals all ailments. When she loses her power, the people of Helenare turn on her, leading to her eventual demise. As she dies in the arms of her loyal knight Avelron, the two promise to lead happier lives together in their next incarnations. Three centuries later, the fated lovers are reborn as Yeriel, a nobleman’s daughter, and Levnaor, a lowborn knight. Will the secrets of the Saintess’ power remain hidden this time around, and can Yeriel and Lev avoid the same tragic fate?"
5383,Couple Breaker,Drama,"Maenggi Ki, Taegeon",Released,82,660254,9.71,36300000,3600000,COMPLETED,False,All’s fair in love and war. Two couples will need to battle it out for love and money! But who knew they’d swap partners before doing so. Taerin and Ju-a are both friends and studying fashion at the same university. So why is Ju-a going on a couple’s show with Taerin’s boyfriend? And why is Taerin going on the same show with Ju-a’s boyfriend?!
5182,Secretary's Escape,Romance,"HoneyBong, Solbangul, Banjiyoung",Released,7,298351,9.09,15000000,1000000,COMPLETED,True,"One indispensable secretary, two irresistible heirs. Iyeon Chu, the most sought-after personal assistant in Jaekyung Group, has the two would-be heirs vying for more than just future ownership of the company. And while Iyeon is balancing the precarious love triangle, she’s also digging into the mysterious death of her father who used to be chauffeur to the former Jaekyung Group chairman. Will Iyeon find both truth and true love?"
5033,Hectopascal,Action,"buffering, gil seonggeun, JQ COMICS",Released,7,326036,9.67,15200000,1000000,COMPLETED,True,"What will you do if a suit with a briefcase full of money presents himself in front of you? For Hanjun Park, a high schooler beaten down to the ground in an alley, the answer has been set in stone for a while: be true to his heart once more, unleash those simmering knuckles, and beat the sh*t out of anyone standing in his way to his revenge.
Suit, make it rain. It’s time to wash away some bad blood."
5802,The Devil's Kiss,Romance,"Kwak Dabin, Park Nahyeon, sparrowqueen",Released,7,106976,8.54,2700000,200922,COMPLETED,True,"On the brink of death, Eunji is approached by a handsome devil named Joshua, who promises her a second shot at life with a kiss to seal the deal. When Eunji wakes up to her “second” life, nothing seems different until Dojin, the human manifestation of Joshua, shows up at her school and starts following her everywhere she goes, turning heads and causing drama. Their honeymoon period is cut short when yet another devil, Sora, comes to ruin their fun. Can Joshua save his first love from the forces of Earth and hell?"
5229,You Will Love Me Again,Romance,Sadam,Released,8,69850,8.88,1600000,161470,COMPLETED,True,"Seonu is an average college student until his life is turned upside down by a stranger named Shin, who claims to be his lover from a past life. To make things even wilder, Shin says he's a spirit! After Seonu reluctantly lets Shin into his home, all sorts of characters come out of the woodwork: a classmate claiming to be Shin’s true lover from the past, a man in black with mystical powers, and the charming owner of a café. With the help of an 800-year-old nymph, can Seonu piece together the mystery of this time-transcending love triangle?"
5396,Kiss Meow,Romance,bdo,Released,7,227029,9.31,9200000,891343,COMPLETED,True,"Sara comes back to life from a car accident with the grace of a cat god. But she is now under a cat spell—that is, Sara turns into a cat on rainy days. There is only one way to break the spell. She must fall in love with the cat butler of her destiny who truly loves and cares for cats, and kiss. On top of that, a mysterious yet familiar cat murderer starts chasing Sara’s catself after she witnesses the murderer killing a cat with a stone. Will Sara be able to protect herself from the cat murderer? Will she be able to break the spell with a kiss from the butler of her destiny?"
